,state_name:,county:,5/16,5/17
0,AB,Unassigned,16,16
1,BC,Fraser Region,862,862
2,BC,Interior Region,175,175
3,BC,Vancouver Island Region,121,121
4,BC,Northern Region,59,59
5,BC,Unassigned,18,18
6,BC,Vancouver Coastal Health Region,697,697
7,MB,Unassigned,257,257
8,NB,Unassigned,120,120
9,NS,Unassigned,930,930
10,NT,Northwest Territories,5,5
11,ON,Unassigned,608,947
12,PE,Queens,18,18
13,QC,Unassigned,11458,11458
14,SK,Unassigned,0,0
15,YT,Unassigned,11,11
16,SK,Far North,90,90
17,SK,North,92,92
18,SK,Central,10,10
19,SK,Saskatoon,152,152
20,SK,South,15,15
21,SK,Regina,74,74
22,ON,Waterloo,578,578
23,ON,Brant,93,93
24,ON,Algoma,13,13
25,ON,Durham,883,883
26,ON,Chatham-Kent,85,85
27,ON,Eastern Ontario,73,73
28,ON,Grey Bruce,77,77
29,ON,Haldimand-Norfolk,79,79
30,ON,Haliburton-Kawartha Lakes-Pineridge,133,133
31,ON,Hamilton,378,378
32,ON,"Kingston,\xa0Frontenac-Lennox & Addington",62,62
33,ON,Lambton,163,163
34,ON,Middlesex-London,324,324
35,ON,Niagara,433,433
36,ON,North Bay-Nipissing-Parry Sound*,20,20
37,ON,Northwestern*,18,18
38,ON,Renfrew Region County & Districts,14,14
39,ON,Porcupine,52,53
40,ON,Peterborough,68,68
41,ON,Simcoe-Muskoka*,270,270
42,ON,Southwestern,55,55
43,ON,Thunder Bay,74,74
44,ON,Timiskaming,18,18
45,ON,Toronto,6189,6189
46,ON,Wellington-Dufferin-Guelph,194,194
47,ON,Windsor Essex,407,407
48,ON,York,1004,1004
49,NL,Western,4,4
50,NL,Central,8,8
51,NL,Eastern,231,231
52,NL,Labrador Grenfell,6,6
53,ON,Halton,472,472
54,ON,Peel Region,2485,2485
55,NL,Unassigned,0,0
56,ON,Public Health Sudbury & Districts*,59,59
57,ON,"Leeds, Grenville & Lanark*",210,210
58,ON,Ottawa,1355,1355
59,ON,Huron Perth*,44,44
60,ON,Hastings-Prince Edward*,30,30
61,NU,Unassigned,0,0
62,Diamond Princess,Unassigned,0,0
63,Grand Princess/Repatriations,Canadian Forces Base Trenton,2,2
64,Grand Princess/Repatriations,Grand Princess,10,10
65,Grand Princess/Repatriations,Mississauga,1,1
66,AB,Calgary,3553,3553
67,AB,Central,88,88
68,AB,Edmonton,446,446
69,AB,North,196,196
70,AB,South,1078,1078
71,PE,Kings,1,1
72,PE,Prince,8,8
73,AK,Anchorage,199,199
74,AK,Fairbanks North Star,84,84
75,AK,Juneau,29,29
76,AK,Kenai Peninsula,24,24
77,AK,Ketchikan Gateway,16,16
78,AK,Matanuska-Susitna,21,21
79,AL,Autauga,110,110
80,AL,Baldwin,254,254
81,AL,Bibb,50,50
82,AL,Blount,45,45
83,AL,Bullock,35,35
84,AL,Butler,271,271
85,AL,Calhoun,130,130
86,AL,Chambers,328,328
87,AL,Cherokee,27,27
88,AL,Chilton,77,77
89,AL,Choctaw,84,84
90,AL,Clarke,74,74
91,AL,Clay,27,27
92,AL,Cleburne,13,13
93,AL,Colbert,87,89
94,AL,Conecuh,18,18
95,AL,Coosa,34,34
96,AL,Covington,57,57
97,AL,Crenshaw,53,53
98,AL,Cullman,69,69
99,AL,Dale,60,60
100,AL,Dallas,145,145
101,AL,DeKalb,192,192
102,AL,Elmore,188,189
103,AL,Escambia,39,39
104,AL,Etowah,202,202
105,AL,Fayette,9,9
106,AL,Franklin,329,333
107,AL,Greene,81,81
108,AL,Hale,84,84
109,AL,Houston,132,132
110,AL,Jackson,63,63
111,AL,Jefferson,1299,1309
112,AL,Lamar,15,15
113,AL,Lauderdale,113,113
114,AL,Lawrence,29,29
115,AL,Lee,448,449
116,AL,Limestone,64,64
117,AL,Lowndes,128,128
118,AL,Macon,55,55
119,AL,Madison,275,275
120,AL,Marengo,102,102
121,AL,Marion,101,101
122,AL,Marshall,624,624
123,AL,Mobile,1681,1682
124,AL,Monroe,19,20
125,AL,Montgomery,816,818
126,AL,Morgan,110,110
127,AL,Pickens,77,77
128,AL,Pike,106,106
129,AL,Randolph,119,119
130,AL,Russell,100,100
131,AL,Shelby,398,398
132,AL,St. Clair,90,90
133,AL,Sumter,124,125
134,AL,Talladega,78,78
135,AL,Tallapoosa,357,357
136,AL,Tuscaloosa,345,345
137,AL,Walker,126,126
138,AL,Washington,60,60
139,AL,Wilcox,93,93
140,AL,Winston,33,34
141,AR,Arkansas,2,2
142,AR,Ashley,18,18
143,AR,Baxter,6,6
144,AR,Benton,144,144
145,AR,Boone,4,4
146,AR,Bradley,15,15
147,AR,Carroll,6,6
148,AR,Chicot,10,10
149,AR,Clark,35,35
150,AR,Cleburne,72,72
151,AR,Cleveland,16,16
152,AR,Columbia,15,15
153,AR,Conway,14,14
154,AR,Craighead,137,137
155,AR,Crawford,11,11
156,AR,Crittenden,230,230
157,AR,Cross,35,35
158,AR,Desha,18,18
159,AR,Drew,19,19
160,AR,Faulkner,91,91
161,AR,Garland,129,129
162,AR,Grant,16,16
163,AR,Greene,24,24
164,AR,Hempstead,9,9
165,AR,Hot Spring,29,29
166,AR,Howard,14,14
167,AR,Independence,25,25
168,AR,Jefferson,362,362
169,AR,Johnson,35,35
170,AR,Lawrence,73,73
171,AR,Lee,10,10
172,AR,Lincoln,955,955
173,AR,Lonoke,45,45
174,AR,Miller,42,42
175,AR,Nevada,4,4
176,AR,Newton,3,3
177,AR,Perry,12,12
178,AR,Pike,3,3
179,AR,Poinsett,26,26
180,AR,Polk,7,7
181,AR,Pope,63,63
182,AR,Pulaski,683,683
183,AR,Randolph,22,22
184,AR,Saline,81,81
185,AR,Scott,1,1
186,AR,Searcy,6,6
187,AR,Sebastian,15,15
188,AR,Sevier,27,27
189,AR,St. Francis,335,335
190,AR,Stone,8,8
191,AR,Unassigned,131,131
192,AR,Union,107,107
193,AR,Van Buren,28,28
194,AR,Washington,141,141
195,AR,White,36,36
196,AR,Woodruff,1,1
197,AZ,Apache,962,962
198,AZ,Cochise,46,46
199,AZ,Coconino,839,839
200,AZ,Gila,22,22
201,AZ,Graham,20,20
202,AZ,Greenlee,2,2
203,AZ,La Paz,37,37
204,AZ,Maricopa,7096,7096
205,AZ,Mohave,250,250
206,AZ,Navajo,1238,1238
207,AZ,Pima,1781,1781
208,AZ,Pinal,678,678
209,AZ,Santa Cruz,72,72
210,AZ,Unassigned,0,0
211,AZ,Yavapai,260,260
212,AZ,Yuma,363,363
213,CA,Alameda,2351,2351
214,CA,Alpine,2,2
215,CA,Amador,9,9
216,CA,Butte,22,22
217,CA,Calaveras,13,13
218,CA,Colusa,3,3
219,CA,Contra Costa,1121,1121
220,CA,El Dorado,64,64
221,CA,Fresno,1192,1192
222,CA,Glenn,9,9
223,CA,Humboldt,77,77
224,CA,Imperial,786,786
225,CA,Inyo,19,19
226,CA,Kern,1473,1473
227,CA,Kings,392,392
228,CA,Los Angeles,37374,37374
229,CA,Madera,70,70
230,CA,Marin,299,299
231,CA,Mendocino,13,13
232,CA,Merced,200,200
233,CA,Mono,33,33
234,CA,Monterey,328,328
235,CA,Napa,90,90
236,CA,Nevada,41,41
237,CA,Orange,4222,4222
238,CA,Placer,174,174
239,CA,Plumas,4,4
240,CA,Riverside,5618,5618
241,CA,Sacramento,1222,1222
242,CA,San Benito,61,61
243,CA,San Bernardino,3463,3463
244,CA,San Diego,5662,5662
245,CA,San Francisco,2054,2054
246,CA,San Joaquin,670,670
247,CA,San Luis Obispo,243,243
248,CA,San Mateo,1602,1602
249,CA,Santa Barbara,1418,1418
250,CA,Santa Clara,2418,2418
251,CA,Santa Cruz,157,157
252,CA,Shasta,34,34
253,CA,Siskiyou,5,5
254,CA,Solano,410,410
255,CA,Sonoma,373,373
256,CA,Stanislaus,559,559
257,CA,Sutter,38,38
258,CA,Tulare,1426,1426
259,CA,Tuolumne,2,2
260,CA,Unassigned,0,0
261,CA,Ventura,764,764
262,CA,Yolo,183,183
263,CA,Yuba,25,25
264,CO,Adams,2575,2575
265,CO,Alamosa,39,39
266,CO,Arapahoe,3652,3652
267,CO,Archuleta,8,8
268,CO,Baca,12,12
269,CO,Boulder,835,835
270,CO,Broomfield,209,209
271,CO,Chaffee,69,69
272,CO,Clear Creek,16,16
273,CO,Costilla,4,4
274,CO,Crowley,39,39
275,CO,Delta,55,55
276,CO,Denver,4548,4548
277,CO,Douglas,637,637
278,CO,Eagle,570,570
279,CO,El Paso,1291,1291
280,CO,Elbert,44,44
281,CO,Fremont,25,25
282,CO,Garfield,113,113
283,CO,Grand,5,5
284,CO,Gunnison,182,182
285,CO,Hinsdale,3,3
286,CO,Huerfano,3,3
287,CO,Jefferson,1800,1800
288,CO,Kit Carson,26,26
289,CO,La Plata,68,68
290,CO,Lake,26,26
291,CO,Larimer,485,485
292,CO,Lincoln,3,3
293,CO,Logan,485,485
294,CO,Mesa,53,53
295,CO,Mineral,2,2
296,CO,Moffat,6,6
297,CO,Montezuma,27,27
298,CO,Montrose,135,135
299,CO,Morgan,557,557
300,CO,Otero,11,11
301,CO,Park,16,16
302,CO,Philips,10,10
303,CO,Pitkin,71,71
304,CO,Pueblo,202,202
305,CO,Rio Grande,8,8
306,CO,Routt,59,59
307,CO,Saguache,16,16
308,CO,San Miguel,22,22
309,CO,Summit,189,189
310,CO,Teller,31,31
311,CO,Unassigned,52,52
312,CO,Washington,10,10
313,CO,Weld,2281,2281
314,CO,Yuma,12,12
315,CT,Fairfield,14140,14140
316,CT,Hartford,8299,8299
317,CT,Litchfield,1234,1234
318,CT,Middlesex,898,898
319,CT,New Haven,10075,10075
320,CT,New London,860,860
321,CT,Tolland,636,636
322,CT,Unassigned,257,257
323,CT,Windham,304,304
324,DC,District of Columbia,7042,7042
325,DE,Kent,1176,1176
326,DE,New Castle,2667,2667
327,DE,Sussex,3658,3658
328,Diamond Princess,Riverside,2,2
329,Diamond Princess,San Diego,1,1
330,Diamond Princess,Sonoma,2,2
331,Diamond Princess,Unassigned,44,44
332,FL,Alachua,329,329
333,FL,Baker,26,26
334,FL,Bay,83,83
335,FL,Bradford,49,49
336,FL,Brevard,359,359
337,FL,Broward,6201,6201
338,FL,Calhoun,38,38
339,FL,Charlotte,370,370
340,FL,Citrus,110,110
341,FL,Clay,313,313
342,FL,Collier,923,923
343,FL,Columbia,108,108
344,FL,DeSoto,61,61
345,FL,Duval,1259,1259
346,FL,Escambia,682,682
347,FL,Flagler,156,156
348,FL,Gadsden,212,212
349,FL,Glades,9,9
350,FL,Gulf,1,1
351,FL,Hardee,39,39
352,FL,Hendry,205,205
353,FL,Hernando,108,108
354,FL,Highlands,104,104
355,FL,Hillsborough,1585,1585
356,FL,Holmes,10,10
357,FL,Indian River,104,104
358,FL,Jackson,126,126
359,FL,Lake,250,250
360,FL,Lee,1401,1401
361,FL,Leon,276,276
362,FL,Levy,24,24
363,FL,Madison,62,62
364,FL,Manatee,834,834
365,FL,Marion,220,220
366,FL,Martin,296,296
367,FL,Miami-Dade,15366,15366
368,FL,Monroe,95,95
369,FL,Nassau,65,65
370,FL,Okaloosa,177,177
371,FL,Orange,1629,1629
372,FL,Osceola,616,616
373,FL,Palm Beach,4440,4440
374,FL,Pasco,314,314
375,FL,Pinellas,1008,1008
376,FL,Polk,722,722
377,FL,Putnam,128,128
378,FL,Santa Rosa,182,182
379,FL,Sarasota,498,498
380,FL,Seminole,431,431
381,FL,St. Johns,231,231
382,FL,St. Lucie,316,316
383,FL,Sumter,251,251
384,FL,Suwannee,153,153
385,FL,Unassigned,79,79
386,FL,Union,20,20
387,FL,Volusia,591,591
388,FL,Wakulla,31,31
389,FL,Walton,77,77
390,FL,Washington,13,13
391,GA,Appling,108,108
392,GA,Bacon,59,59
393,GA,Baker,33,33
394,GA,Baldwin,284,285
395,GA,Banks,43,43
396,GA,Barrow,258,258
397,GA,Bartow,385,385
398,GA,Ben Hill,45,45
399,GA,Berrien,20,20
400,GA,Bibb,394,395
401,GA,Bleckley,34,34
402,GA,Brooks,63,63
403,GA,Bryan,61,61
404,GA,Bulloch,45,45
405,GA,Burke,112,112
406,GA,Butts,197,197
407,GA,Calhoun,123,123
408,GA,Camden,47,47
409,GA,Candler,10,10
410,GA,Carroll,409,409
411,GA,Catoosa,72,72
412,GA,Charlton,26,26
413,GA,Chatham,356,356
414,GA,Chattahoochee,19,19
415,GA,Chattooga,15,15
416,GA,Cherokee,700,710
417,GA,Clarke,195,195
418,GA,Clay,29,29
419,GA,Clayton,1002,1007
420,GA,Clinch,41,41
421,GA,Cobb,2407,2407
422,GA,Coffee,192,192
423,GA,Colquitt,246,246
424,GA,Columbia,205,205
425,GA,Cook,32,32
426,GA,Coweta,285,285
427,GA,Crisp,193,193
428,GA,Dade,20,20
429,GA,Dawson,84,84
430,GA,Decatur,116,116
431,GA,DeKalb,2800,2800
432,GA,Dodge,39,39
433,GA,Dooly,157,157
434,GA,Dougherty,1662,1662
435,GA,Douglas,438,438
436,GA,Early,233,233
437,GA,Effingham,42,42
438,GA,Emanuel,26,26
439,GA,Fannin,36,36
440,GA,Fayette,206,207
441,GA,Floyd,180,180
442,GA,Forsyth,398,398
443,GA,Franklin,31,31
444,GA,Fulton,3749,3764
445,GA,Gilmer,107,109
446,GA,Glynn,76,76
447,GA,Gordon,127,127
448,GA,Grady,90,90
449,GA,Greene,57,57
450,GA,Gwinnett,2597,2597
451,GA,Habersham,414,415
452,GA,Hall,2146,2151
453,GA,Haralson,34,34
454,GA,Harris,75,75
455,GA,Hart,19,19
456,GA,Heard,17,17
457,GA,Henry,630,630
458,GA,Houston,313,314
459,GA,Irwin,22,22
460,GA,Jackson,127,127
461,GA,Jasper,26,26
462,GA,Jeff Davis,24,24
463,GA,Jefferson,22,22
464,GA,Jenkins,16,16
465,GA,Johnson,71,71
466,GA,Jones,30,30
467,GA,Lamar,41,41
468,GA,Laurens,94,94
469,GA,Lee,344,344
470,GA,Liberty,46,46
471,GA,Lincoln,12,12
472,GA,Long,6,6
473,GA,Lowndes,202,202
474,GA,Lumpkin,82,82
475,GA,Macon,90,90
476,GA,Madison,29,29
477,GA,Mcduffie,55,55
478,GA,Mcintosh,10,10
479,GA,Meriwether,72,72
480,GA,Miller,38,38
481,GA,Mitchell,388,388
482,GA,Monroe,95,95
483,GA,Morgan,33,33
484,GA,Murray,60,60
485,GA,Muscogee,424,424
486,GA,Newton,261,261
487,GA,Oconee,80,80
488,GA,Oglethorpe,55,55
489,GA,Paulding,242,242
490,GA,Peach,70,70
491,GA,Pickens,35,35
492,GA,Pierce,70,70
493,GA,Pike,44,44
494,GA,Polk,79,79
495,GA,Pulaski,36,36
496,GA,Putnam,77,77
497,GA,Rabun,14,14
498,GA,Randolph,169,169
499,GA,Richmond,490,490
500,GA,Rockdale,249,249
501,GA,Schley,16,16
502,GA,Screven,19,19
503,GA,Seminole,40,40
504,GA,Spalding,239,239
505,GA,Stephens,98,98
506,GA,Stewart,37,37
507,GA,Sumter,415,415
508,GA,Talbot,28,28
509,GA,Tattnall,11,11
510,GA,Taylor,22,22
511,GA,Terrell,199,199
512,GA,Thomas,283,283
513,GA,Tift,176,176
514,GA,Toombs,44,44
515,GA,Troup,199,200
516,GA,Turner,81,81
517,GA,Twiggs,9,9
518,GA,Unassigned,1787,2209
519,GA,Union,36,36
520,GA,Upson,258,258
521,GA,Walker,74,74
522,GA,Walton,158,158
523,GA,Ware,171,171
524,GA,Warren,16,16
525,GA,Washington,63,63
526,GA,Webster,11,11
527,GA,Wheeler,7,7
528,GA,White,89,89
529,GA,Whitfield,180,180
530,GA,Wilcox,95,95
531,GA,Wilkes,28,28
532,GA,Wilkinson,45,45
533,GA,Worth,195,195
534,Grand Princess,San Diego,1,1
535,Grand Princess,Solano,7,7
536,Grand Princess,Unassigned,95,95
537,GU,Guam,154,154
538,HI,Hawaii,76,76
539,HI,Honolulu,415,415
540,HI,Kauai,21,21
541,HI,Maui,117,117
542,HI,Unassigned,0,0
543,IA,Adair,4,4
544,IA,Allamakee,116,116
545,IA,Appanoose,7,7
546,IA,Audubon,11,11
547,IA,Benton,36,36
548,IA,Black Hawk,1571,1571
549,IA,Boone,41,41
550,IA,Buchanan,26,26
551,IA,Butler,13,13
552,IA,Carroll,8,8
553,IA,Cedar,42,42
554,IA,Cerro Gordo,17,17
555,IA,Clay,10,10
556,IA,Clayton,28,28
557,IA,Clinton,60,60
558,IA,Crawford,348,348
559,IA,Dallas,773,773
560,IA,Des Moines,37,37
561,IA,Dickinson,6,6
562,IA,Dubuque,258,258
563,IA,Fayette,25,25
564,IA,Guthrie,37,37
565,IA,Hancock,3,3
566,IA,Hardin,12,12
567,IA,Harrison,17,17
568,IA,Henry,44,44
569,IA,Iowa,28,28
570,IA,Jackson,8,8
571,IA,Jasper,242,242
572,IA,Johnson,567,567
573,IA,Jones,36,36
574,IA,Keokuk,10,10
575,IA,Kossuth,2,2
576,IA,Linn,892,892
577,IA,Madison,16,16
578,IA,Mahaska,23,23
579,IA,Marshall,778,778
580,IA,Mitchell,4,4
581,IA,Monona,15,15
582,IA,Montgomery,6,6
583,IA,Muscatine,524,524
584,IA,Obrien,22,22
585,IA,Page,10,10
586,IA,Polk,2845,2845
587,IA,Pottawattamie,150,150
588,IA,Poweshiek,85,85
589,IA,Scott,301,301
590,IA,Shelby,20,20
591,IA,Sioux,131,131
592,IA,Story,75,75
593,IA,Tama,354,354
594,IA,Taylor,1,1
595,IA,Unassigned,15,15
596,IA,Van Buren,8,8
597,IA,Wapello,360,360
598,IA,Warren,66,66
599,IA,Washington,170,170
600,IA,Webster,13,13
601,IA,Winneshiek,18,18
602,IA,Woodbury,2157,2157
603,IA,Wright,8,8
604,ID,Ada,773,"""U2FsdGVkX1/zgrv4f6BDklK4N5K9qrle0IK8QnrvSQw="""
605,ID,Adams,3,"""U2FsdGVkX1+bAO2eugDUatGUd4tErWPJkj1C+VkNe4M="""
606,ID,Bannock,14,"""U2FsdGVkX19rYHMWnUN6svw08MR6E2gmYqp2EkGvOVs="""
607,ID,Bingham,6,"""U2FsdGVkX18LWO6RmSRnU/Dn2CzEsr8a1Y0DCP1JE+8="""
608,ID,Blaine,508,"""U2FsdGVkX1/oQXpQPS6JVkCRIK0kLXM8n4skWSYRGLY="""
609,ID,Bonner,4,"""U2FsdGVkX1/k7knBu/uNpP9x8D9bgMDj9r9o0QJD6uk="""
610,ID,Bonneville,33,"""U2FsdGVkX1+Xymmtjr31X+okM8C9XxrmT/mg7tFCNLA="""
611,ID,Camas,1,"""U2FsdGVkX18jra6pNbAKbtQAKQ2SCq6TWsvHC28rghM="""
612,ID,Canyon,277,"""U2FsdGVkX188TWZDOO0KAKAo/YFhBGBzAQdgl64nE9c="""
613,ID,Cassia,18,"""U2FsdGVkX188MY+6zMkFXYx/aJkRlfAl8SB7lSQzkE0="""
614,ID,Custer,2,"""U2FsdGVkX1+1Kt9EMNTG5O3LZLl2N8XFhveP8XnmoqI="""
615,ID,Elmore,31,"""U2FsdGVkX19fnu1sRMLOzP74uKFXmxTU0XK/RioVsYU="""
616,ID,Fremont,3,"""U2FsdGVkX19ir0e9b+wgY9N9umooR8DJ+BFeCETBarY="""
617,ID,Gem,16,"""U2FsdGVkX1/V2XbwINR+doGlimKWiaUjGjhJH2WoGtM="""
618,ID,Gooding,25,"""U2FsdGVkX1+TmkuimCmOUfEp86ip8gi8TrPYEUJRU/s="""
619,ID,Idaho,3,"""U2FsdGVkX1+FaV5M/4aWvpeuauVDkSW+U5Adil6Q+5I="""
620,ID,Jefferson,7,"""U2FsdGVkX19bmtJHQI3j+r9p2zYN+P4jtd/43K26mPI="""
621,ID,Jerome,95,"""U2FsdGVkX19BNIKvzY/8t39LPiNs3FI9+XwQi/if0oY="""
622,ID,Kootenai,65,"""U2FsdGVkX1+b5jLpb5bpNQThMZA8r4kFQl5bhbJxa1Y="""
623,ID,Latah,6,"""U2FsdGVkX1/UbTGAiDI1otbrVF+WCl+gFooxgZE+LsY="""
624,ID,Lincoln,29,"""U2FsdGVkX19UidEBvbJ4V4Q/nDBu/Y1o/eTleXWEHyU="""
625,ID,Madison,19,"""U2FsdGVkX19Sh+bLlTdqq23kIqsvZXTHixZyzNLysy8="""
626,ID,Minidoka,15,"""U2FsdGVkX18+4CPqydx11LdQ90NlO7240KPupocdtfE="""
627,ID,Nez Perce,79,"""U2FsdGVkX1/faitfIq0H+utSH/YEgvNm5aETf3YidYE="""
628,ID,Owyhee,8,"""U2FsdGVkX1+STtJhwQzrVKt4gqDOXPYPtrWiHdMHxoE="""
629,ID,Payette,20,"""U2FsdGVkX19AQKh51Q6FfddpdZG33/TjhuPbhSGcKT8="""
630,ID,Teton,11,"""U2FsdGVkX18aCq+Ic26iPJM9y8XGR76Ho3Aed6lthnE="""
631,ID,Twin Falls,318,"""U2FsdGVkX1/31u/kfoYctp4U5y4mVvG+wuJ/IShmPlo="""
632,ID,Unassigned,0,"""U2FsdGVkX1/5YOC3pbpPHSmT3MdNBENfXfcEiclFbKU="""
633,ID,Valley,2,"""U2FsdGVkX19OnLT4Mr0nDn1sgN5PCPOjvYOnABhdT2s="""
634,IL,Adams,42,42
635,IL,Bond,11,11
636,IL,Bureau,15,15
637,IL,Carroll,13,13
638,IL,Champaign,366,366
639,IL,Christian,30,30
640,IL,Clark,9,9
641,IL,Clinton,162,162
642,IL,Cook,61212,61212
643,IL,Crawford,11,11
644,IL,Cumberland,8,8
645,IL,DeKalb,239,239
646,IL,Douglas,23,23
647,IL,DuPage,5780,5780
648,IL,Fayette,19,19
649,IL,Ford,17,17
650,IL,Franklin,11,11
651,IL,Grundy,73,73
652,IL,Henry,64,64
653,IL,Iroquois,114,114
654,IL,Jackson,181,181
655,IL,Jo Daviess,18,18
656,IL,Kane,4263,4263
657,IL,Kankakee,657,657
658,IL,Kendall,543,543
659,IL,Knox,86,86
660,IL,LaSalle,121,121
661,IL,Lake,6382,6382
662,IL,Livingston,25,25
663,IL,Macon,163,163
664,IL,Madison,481,481
665,IL,Marion,48,48
666,IL,Marshall,5,5
667,IL,Massac,6,6
668,IL,McHenry,1156,1156
669,IL,McLean,158,158
670,IL,Menard,18,18
671,IL,Monroe,86,86
672,IL,Montgomery,37,37
673,IL,Morgan,35,35
674,IL,Ogle,169,169
675,IL,Peoria,155,155
676,IL,Randolph,236,236
677,IL,Rock Island,570,570
678,IL,Saline,6,6
679,IL,Sangamon,304,304
680,IL,St. Clair,783,783
681,IL,Stephenson,136,136
682,IL,Tazewell,62,62
683,IL,Unassigned,49,49
684,IL,Vermilion,29,29
685,IL,Washington,17,17
686,IL,Whiteside,118,118
687,IL,Will,4312,4312
688,IL,Williamson,52,52
689,IL,Winnebago,1436,1436
690,IL,Woodford,14,14
691,IN,Adams,9,9
692,IN,Allen,985,985
693,IN,Bartholomew,408,408
694,IN,Benton,21,21
695,IN,Boone,256,256
696,IN,Brown,30,30
697,IN,Carroll,78,78
698,IN,Cass,1553,1553
699,IN,Clark,400,400
700,IN,Clay,29,29
701,IN,Clinton,126,126
702,IN,Crawford,22,22
703,IN,Dearborn,157,157
704,IN,Decatur,217,217
705,IN,DeKalb,25,25
706,IN,Delaware,261,261
707,IN,Dubois,85,85
708,IN,Elkhart,638,638
709,IN,Fayette,40,40
710,IN,Floyd,297,297
711,IN,Fountain,18,18
712,IN,Franklin,106,106
713,IN,Fulton,42,42
714,IN,Gibson,10,10
715,IN,Grant,161,161
716,IN,Greene,154,154
717,IN,Hamilton,1001,1001
718,IN,Hancock,287,287
719,IN,Harrison,167,167
720,IN,Hendricks,1020,1020
721,IN,Henry,123,123
722,IN,Howard,285,285
723,IN,Huntington,20,20
724,IN,Jackson,320,320
725,IN,Jasper,43,43
726,IN,Jay,28,28
727,IN,Jefferson,34,34
728,IN,Jennings,112,112
729,IN,Johnson,980,980
730,IN,Knox,22,22
731,IN,Kosciusko,57,57
732,IN,LaGrange,49,49
733,IN,Lake,2812,2812
734,IN,LaPorte,355,355
735,IN,Lawrence,133,133
736,IN,Madison,538,538
737,IN,Marion,8151,8151
738,IN,Marshall,40,40
739,IN,Miami,130,130
740,IN,Monroe,144,144
741,IN,Montgomery,167,167
742,IN,Morgan,241,241
743,IN,Newton,71,71
744,IN,Noble,148,148
745,IN,Ohio,12,12
746,IN,Orange,120,120
747,IN,Owen,27,27
748,IN,Porter,388,388
749,IN,Posey,16,16
750,IN,Putnam,117,117
751,IN,Randolph,30,30
752,IN,Ripley,107,107
753,IN,Rush,40,40
754,IN,Scott,93,93
755,IN,Shelby,280,280
756,IN,St. Joseph,947,947
757,IN,Starke,27,27
758,IN,Steuben,65,65
759,IN,Sullivan,25,25
760,IN,Switzerland,16,16
761,IN,Tippecanoe,291,291
762,IN,Tipton,21,21
763,IN,Vanderburgh,201,201
764,IN,Vigo,106,106
765,IN,Wabash,71,71
766,IN,Warren,12,12
767,IN,Warrick,148,148
768,IN,Washington,50,50
769,IN,Wayne,61,61
770,IN,Wells,16,16
771,IN,White,178,178
772,IN,Whitley,28,28
773,KS,Atchison,15,15
774,KS,Barton,30,30
775,KS,Bourbon,6,6
776,KS,Butler,18,18
777,KS,Chautauqua,4,4
778,KS,Cherokee,8,8
779,KS,Clay,4,4
780,KS,Coffey,50,50
781,KS,Crawford,8,8
782,KS,Doniphan,9,9
783,KS,Douglas,60,60
784,KS,Finney,1234,1234
785,KS,Ford,1311,1311
786,KS,Franklin,32,32
787,KS,Gove,1,1
788,KS,Harvey,10,10
789,KS,Jackson,24,24
790,KS,Jefferson,19,19
791,KS,Johnson,642,642
792,KS,Labette,22,22
793,KS,Leavenworth,958,958
794,KS,Linn,6,6
795,KS,Lyon,310,310
796,KS,McPherson,26,26
797,KS,Mitchell,3,3
798,KS,Montgomery,20,20
799,KS,Morris,3,3
800,KS,Neosho,2,2
801,KS,Osage,6,6
802,KS,Ottawa,4,4
803,KS,Pottawatomie,19,19
804,KS,Pratt,1,1
805,KS,Reno,41,41
806,KS,Riley,60,60
807,KS,Saline,24,24
808,KS,Sedgwick,534,534
809,KS,Shawnee,185,185
810,KS,Stafford,1,1
811,KS,Stevens,26,26
812,KS,Sumner,6,6
813,KS,Unassigned,0,0
814,KS,Woodson,6,6
815,KS,Wyandotte,1153,1153
816,KY,Powell,1,1
817,KY,Allen,38,38
818,KY,Anderson,10,10
819,KY,Barren,34,34
820,KY,Boone,316,316
821,KY,Bourbon,8,8
822,KY,Boyd,38,38
823,KY,Boyle,18,18
824,KY,Bracken,9,9
825,KY,Breathitt,2,2
826,KY,Breckinridge,14,14
827,KY,Bullitt,93,93
828,KY,Butler,217,217
829,KY,Calloway,46,46
830,KY,Campbell,131,131
831,KY,Carroll,2,2
832,KY,Christian,95,95
833,KY,Clark,20,20
834,KY,Daviess,287,287
835,KY,Edmonson,50,50
836,KY,Fayette,550,550
837,KY,Franklin,20,20
838,KY,Grant,32,32
839,KY,Grayson,103,103
840,KY,Hancock,7,7
841,KY,Hardin,73,73
842,KY,Harrison,19,19
843,KY,Henderson,87,87
844,KY,Hopkins,215,215
845,KY,Jefferson,1865,1865
846,KY,Jessamine,50,50
847,KY,Kenton,444,444
848,KY,Larue,6,6
849,KY,Laurel,21,21
850,KY,Lawrence,1,1
851,KY,Lewis,8,8
852,KY,Logan,87,87
853,KY,Lyon,14,14
854,KY,Madison,43,43
855,KY,Marion,17,17
856,KY,Marshall,35,35
857,KY,Martin,3,3
858,KY,Mason,8,8
859,KY,McCracken,81,81
860,KY,McCreary,13,13
861,KY,McLean,19,19
862,KY,Menifee,3,3
863,KY,Mercer,12,12
864,KY,Montgomery,16,16
865,KY,Muhlenberg,465,465
866,KY,Nelson,32,32
867,KY,Nicholas,1,1
868,KY,Oldham,55,55
869,KY,Pendleton,6,6
