,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268
2020-05-27,220.0,33.0,617.0,51.0,484.0,91.0,103.0,643.0,52.0,11.0,14.0,522.0,208.0,9334.0,274.0,149.0,24512.0,130.0,52.0,175.0,6753.0,62.0,806.0,4645.0,776.0,10.0,30.0,101.0,82.0,17.0,317.0,563.0,13.0,14.0,468.0,3203.0,797.0,36.0,12.0,65.0,,312.0,28533.0,14.0,12.0,8372.0,34.0,173.0,63.0,20.0,,11.0,33.0,188.0,499.0,10.0,4344.0,1418.0,7508.0,169.0,1615.0,281.0,32955.0,,846.0,37.0,52.0,269.0,30.0,172.0,16.0,22.0,26.0,26.0,65.0,110.0,115.0,70.0,13.0,10.0,8134.0,267.0,202.0,,5875.0,21.0,35.0,63.0,249.0,116.0,235.0,37.0,1197.0,313.0,11.0,3788.0,886.0,1024.0,1342.0,28.0,1216.0,3807.0,42.0,12.0,411.0,36.0,239.0,44.0,23.0,28.0,108.0,67.0,524.0,,27117.0,10.0,170.0,4125.0,1915.0,47.0,21.0,57.0,13.0,48.0,4397.0,98912.0,644.0,253.0,37130.0,22.0,14.0,11.0,350452.0,49.0,,33.0,617.0,51.0,484.0,91.0,103.0,643.0,52.0,11.0,14.0,522.0,208.0,9334.0,274.0,149.0,24512.0,130.0,52.0,175.0,6753.0,62.0,806.0,4645.0,776.0,10.0,30.0,101.0,82.0,17.0,317.0,563.0,13.0,14.0,468.0,3203.0,797.0,36.0,12.0,65.0,,312.0,28533.0,14.0,12.0,8372.0,34.0,173.0,63.0,20.0,,11.0,33.0,188.0,499.0,10.0,4344.0,1418.0,7508.0,169.0,1615.0,281.0,32955.0,,846.0,37.0,52.0,269.0,30.0,172.0,16.0,22.0,26.0,26.0,65.0,110.0,115.0,70.0,13.0,10.0,8134.0,267.0,202.0,,5875.0,21.0,35.0,63.0,249.0,116.0,235.0,37.0,1197.0,313.0,11.0,3788.0,886.0,1024.0,1342.0,28.0,1216.0,3807.0,42.0,12.0,411.0,36.0,239.0,44.0,23.0,28.0,108.0,67.0,524.0,,27117.0,10.0,170.0,4125.0,1915.0,47.0,21.0,57.0,13.0,48.0,4397.0,98912.0,644.0,253.0,37130.0,22.0,14.0,11.0,350452.0,49.0,
2020-05-28,227.0,33.0,623.0,51.0,500.0,98.0,103.0,645.0,54.0,11.0,15.0,544.0,214.0,9364.0,280.0,151.0,25598.0,133.0,53.0,175.0,6876.0,64.0,841.0,4645.0,803.0,10.0,31.0,101.0,82.0,17.0,317.0,565.0,13.0,18.0,474.0,3275.0,816.0,39.0,12.0,66.0,,313.0,28599.0,14.0,12.0,8428.0,34.0,173.0,68.0,20.0,,11.0,34.0,194.0,505.0,10.0,4534.0,1473.0,7564.0,175.0,1631.0,281.0,33072.0,,858.0,37.0,55.0,269.0,30.0,175.0,16.0,23.0,26.0,27.0,66.0,110.0,115.0,70.0,16.0,10.0,8597.0,274.0,202.0,,5890.0,22.0,35.0,63.0,254.0,119.0,235.0,39.0,1225.0,315.0,11.0,3983.0,904.0,1028.0,1356.0,30.0,1227.0,3968.0,42.0,12.0,425.0,38.0,240.0,45.0,23.0,28.0,108.0,67.0,552.0,10.0,27117.0,10.0,195.0,4220.0,1917.0,47.0,21.0,57.0,13.0,48.0,4431.0,100417.0,658.0,255.0,37542.0,22.0,14.0,11.0,355628.0,53.0,,33.0,623.0,51.0,500.0,98.0,103.0,645.0,54.0,11.0,15.0,544.0,214.0,9364.0,280.0,151.0,25598.0,133.0,53.0,175.0,6876.0,64.0,841.0,4645.0,803.0,10.0,31.0,101.0,82.0,17.0,317.0,565.0,13.0,18.0,474.0,3275.0,816.0,39.0,12.0,66.0,,313.0,28599.0,14.0,12.0,8428.0,34.0,173.0,68.0,20.0,,11.0,34.0,194.0,505.0,10.0,4534.0,1473.0,7564.0,175.0,1631.0,281.0,33072.0,,858.0,37.0,55.0,269.0,30.0,175.0,16.0,23.0,26.0,27.0,66.0,110.0,115.0,70.0,16.0,10.0,8597.0,274.0,202.0,,5890.0,22.0,35.0,63.0,254.0,119.0,235.0,39.0,1225.0,315.0,11.0,3983.0,904.0,1028.0,1356.0,30.0,1227.0,3968.0,42.0,12.0,425.0,38.0,240.0,45.0,23.0,28.0,108.0,67.0,552.0,10.0,27117.0,10.0,195.0,4220.0,1917.0,47.0,21.0,57.0,13.0,48.0,4431.0,100417.0,658.0,255.0,37542.0,22.0,14.0,11.0,355628.0,53.0,
2020-05-29,235.0,33.0,630.0,51.0,508.0,113.0,103.0,668.0,56.0,11.0,15.0,559.0,219.0,9388.0,293.0,153.0,26754.0,134.0,53.0,175.0,6982.0,65.0,890.0,4645.0,833.0,10.0,32.0,102.0,82.0,17.0,319.0,568.0,13.0,20.0,485.0,3313.0,845.0,39.0,12.0,66.0,,313.0,28665.0,14.0,12.0,8470.0,34.0,175.0,80.0,22.0,,11.0,34.0,196.0,509.0,10.0,4711.0,1496.0,7627.0,179.0,1639.0,284.0,33142.0,,881.0,37.0,58.0,269.0,30.0,185.0,16.0,24.0,26.0,27.0,68.0,110.0,115.0,72.0,19.0,10.0,9044.0,282.0,202.0,,5922.0,22.0,35.0,64.0,259.0,121.0,236.0,40.0,1260.0,320.0,11.0,4099.0,921.0,1038.0,1369.0,33.0,1235.0,4142.0,42.0,12.0,441.0,39.0,241.0,45.0,23.0,28.0,108.0,72.0,577.0,10.0,27119.0,10.0,195.0,4266.0,1919.0,47.0,21.0,57.0,13.0,48.0,4461.0,101616.0,669.0,258.0,37919.0,22.0,14.0,11.0,360308.0,57.0,,33.0,630.0,51.0,508.0,113.0,103.0,668.0,56.0,11.0,15.0,559.0,219.0,9388.0,293.0,153.0,26754.0,134.0,53.0,175.0,6982.0,65.0,890.0,4645.0,833.0,10.0,32.0,102.0,82.0,17.0,319.0,568.0,13.0,20.0,485.0,3313.0,845.0,39.0,12.0,66.0,,313.0,28665.0,14.0,12.0,8470.0,34.0,175.0,80.0,22.0,,11.0,34.0,196.0,509.0,10.0,4711.0,1496.0,7627.0,179.0,1639.0,284.0,33142.0,,881.0,37.0,58.0,269.0,30.0,185.0,16.0,24.0,26.0,27.0,68.0,110.0,115.0,72.0,19.0,10.0,9044.0,282.0,202.0,,5922.0,22.0,35.0,64.0,259.0,121.0,236.0,40.0,1260.0,320.0,11.0,4099.0,921.0,1038.0,1369.0,33.0,1235.0,4142.0,42.0,12.0,441.0,39.0,241.0,45.0,23.0,28.0,108.0,72.0,577.0,10.0,27119.0,10.0,195.0,4266.0,1919.0,47.0,21.0,57.0,13.0,48.0,4461.0,101616.0,669.0,258.0,37919.0,22.0,14.0,11.0,360308.0,57.0,
2020-05-30,246.0,33.0,638.0,51.0,520.0,120.0,103.0,668.0,58.0,11.0,15.0,582.0,224.0,9430.0,300.0,153.0,27878.0,136.0,53.0,177.0,7063.0,65.0,944.0,4645.0,855.0,10.0,32.0,103.0,82.0,17.0,319.0,568.0,13.0,20.0,488.0,3334.0,879.0,42.0,12.0,67.0,,314.0,28717.0,15.0,12.0,8504.0,34.0,175.0,90.0,22.0,,11.0,35.0,196.0,517.0,10.0,4980.0,1520.0,7677.0,185.0,1645.0,284.0,33229.0,,887.0,37.0,62.0,269.0,30.0,194.0,16.0,24.0,26.0,27.0,68.0,110.0,115.0,73.0,20.0,10.0,9415.0,288.0,202.0,,5950.0,22.0,35.0,64.0,261.0,126.0,236.0,40.0,1317.0,326.0,11.0,4230.0,942.0,1051.0,1383.0,36.0,1248.0,4374.0,42.0,12.0,458.0,41.0,242.0,45.0,23.0,28.0,108.0,72.0,611.0,10.0,27121.0,10.0,233.0,4350.0,1919.0,47.0,21.0,57.0,13.0,48.0,4489.0,102809.0,679.0,260.0,38243.0,22.0,14.0,14.0,364998.0,65.0,,33.0,638.0,51.0,520.0,120.0,103.0,668.0,58.0,11.0,15.0,582.0,224.0,9430.0,300.0,153.0,27878.0,136.0,53.0,177.0,7063.0,65.0,944.0,4645.0,855.0,10.0,32.0,103.0,82.0,17.0,319.0,568.0,13.0,20.0,488.0,3334.0,879.0,42.0,12.0,67.0,,314.0,28717.0,15.0,12.0,8504.0,34.0,175.0,90.0,22.0,,11.0,35.0,196.0,517.0,10.0,4980.0,1520.0,7677.0,185.0,1645.0,284.0,33229.0,,887.0,37.0,62.0,269.0,30.0,194.0,16.0,24.0,26.0,27.0,68.0,110.0,115.0,73.0,20.0,10.0,9415.0,288.0,202.0,,5950.0,22.0,35.0,64.0,261.0,126.0,236.0,40.0,1317.0,326.0,11.0,4230.0,942.0,1051.0,1383.0,36.0,1248.0,4374.0,42.0,12.0,458.0,41.0,242.0,45.0,23.0,28.0,108.0,72.0,611.0,10.0,27121.0,10.0,233.0,4350.0,1919.0,47.0,21.0,57.0,13.0,48.0,4489.0,102809.0,679.0,260.0,38243.0,22.0,14.0,14.0,364998.0,65.0,
2020-05-31,249.0,33.0,646.0,51.0,528.0,127.0,103.0,668.0,61.0,11.0,17.0,610.0,229.0,9453.0,310.0,153.0,28834.0,139.0,53.0,191.0,7159.0,65.0,997.0,4645.0,891.0,10.0,33.0,103.0,83.0,17.0,319.0,571.0,13.0,22.0,498.0,3334.0,913.0,46.0,12.0,67.0,,316.0,28774.0,17.0,12.0,8530.0,35.0,175.0,102.0,23.0,,12.0,41.0,201.0,524.0,10.0,5185.0,1573.0,7734.0,195.0,1651.0,284.0,33340.0,,894.0,38.0,63.0,270.0,30.0,205.0,16.0,24.0,26.0,27.0,70.0,110.0,115.0,76.0,20.0,10.0,9779.0,291.0,204.0,,5970.0,22.0,35.0,64.0,273.0,131.0,236.0,42.0,1395.0,330.0,11.0,4371.0,950.0,1061.0,1396.0,36.0,1259.0,4555.0,42.0,12.0,480.0,42.0,242.0,46.0,23.0,28.0,108.0,73.0,643.0,10.0,27125.0,10.0,262.0,4395.0,1919.0,47.0,21.0,57.0,13.0,48.0,4515.0,103776.0,696.0,262.0,38458.0,22.0,14.0,14.0,369126.0,77.0,,33.0,646.0,51.0,528.0,127.0,103.0,668.0,61.0,11.0,17.0,610.0,229.0,9453.0,310.0,153.0,28834.0,139.0,53.0,191.0,7159.0,65.0,997.0,4645.0,891.0,10.0,33.0,103.0,83.0,17.0,319.0,571.0,13.0,22.0,498.0,3334.0,913.0,46.0,12.0,67.0,,316.0,28774.0,17.0,12.0,8530.0,35.0,175.0,102.0,23.0,,12.0,41.0,201.0,524.0,10.0,5185.0,1573.0,7734.0,195.0,1651.0,284.0,33340.0,,894.0,38.0,63.0,270.0,30.0,205.0,16.0,24.0,26.0,27.0,70.0,110.0,115.0,76.0,20.0,10.0,9779.0,291.0,204.0,,5970.0,22.0,35.0,64.0,273.0,131.0,236.0,42.0,1395.0,330.0,11.0,4371.0,950.0,1061.0,1396.0,36.0,1259.0,4555.0,42.0,12.0,480.0,42.0,242.0,46.0,23.0,28.0,108.0,73.0,643.0,10.0,27125.0,10.0,262.0,4395.0,1919.0,47.0,21.0,57.0,13.0,48.0,4515.0,103776.0,696.0,262.0,38458.0,22.0,14.0,14.0,369126.0,77.0,
2020-06-01,257.0,33.0,653.0,51.0,539.0,131.0,103.0,668.0,63.0,11.0,19.0,650.0,235.0,9467.0,313.0,153.0,29314.0,140.0,53.0,191.0,7374.0,65.0,1054.0,4645.0,916.0,10.0,33.0,103.0,83.0,17.0,320.0,574.0,13.0,24.0,502.0,3358.0,959.0,46.0,12.0,68.0,11.0,320.0,28805.0,17.0,12.0,8540.0,36.0,175.0,108.0,23.0,,12.0,44.0,212.0,526.0,10.0,5408.0,1613.0,7797.0,205.0,1652.0,285.0,33415.0,,898.0,40.0,64.0,271.0,30.0,212.0,16.0,24.0,27.0,27.0,70.0,110.0,115.0,77.0,23.0,10.0,9930.0,295.0,205.0,,5975.0,22.0,35.0,64.0,287.0,133.0,236.0,49.0,1483.0,336.0,11.0,4506.0,957.0,1064.0,1410.0,38.0,1266.0,4693.0,42.0,12.0,503.0,42.0,243.0,46.0,23.0,28.0,108.0,78.0,683.0,10.0,27127.0,10.0,286.0,4395.0,1920.0,47.0,21.0,57.0,13.0,48.0,4540.0,104381.0,708.0,264.0,38571.0,22.0,15.0,14.0,372035.0,80.0,,33.0,653.0,51.0,539.0,131.0,103.0,668.0,63.0,11.0,19.0,650.0,235.0,9467.0,313.0,153.0,29314.0,140.0,53.0,191.0,7374.0,65.0,1054.0,4645.0,916.0,10.0,33.0,103.0,83.0,17.0,320.0,574.0,13.0,24.0,502.0,3358.0,959.0,46.0,12.0,68.0,11.0,320.0,28805.0,17.0,12.0,8540.0,36.0,175.0,108.0,23.0,,12.0,44.0,212.0,526.0,10.0,5408.0,1613.0,7797.0,205.0,1652.0,285.0,33415.0,,898.0,40.0,64.0,271.0,30.0,212.0,16.0,24.0,27.0,27.0,70.0,110.0,115.0,77.0,23.0,10.0,9930.0,295.0,205.0,,5975.0,22.0,35.0,64.0,287.0,133.0,236.0,49.0,1483.0,336.0,11.0,4506.0,957.0,1064.0,1410.0,38.0,1266.0,4693.0,42.0,12.0,503.0,42.0,243.0,46.0,23.0,28.0,108.0,78.0,683.0,10.0,27127.0,10.0,286.0,4395.0,1920.0,47.0,21.0,57.0,13.0,48.0,4540.0,104381.0,708.0,264.0,38571.0,22.0,15.0,14.0,372035.0,80.0,
2020-06-02,265.0,33.0,661.0,51.0,556.0,139.0,102.0,668.0,68.0,11.0,19.0,672.0,240.0,9486.0,343.0,154.0,29937.0,140.0,53.0,199.0,7404.0,66.0,1113.0,4645.0,963.0,10.0,33.0,103.0,83.0,17.0,321.0,576.0,13.0,24.0,502.0,3358.0,1005.0,46.0,12.0,68.0,12.0,318.0,28836.0,17.0,12.0,8555.0,36.0,179.0,116.0,23.0,,12.0,45.0,217.0,527.0,10.0,5608.0,1641.0,7878.0,215.0,1650.0,285.0,33475.0,,899.0,41.0,69.0,272.0,30.0,220.0,16.0,24.0,27.0,27.0,70.0,110.0,115.0,78.0,23.0,10.0,10167.0,305.0,205.0,,5981.0,22.0,35.0,65.0,299.0,140.0,236.0,50.0,1543.0,344.0,11.0,4634.0,960.0,1074.0,1424.0,40.0,1276.0,4849.0,42.0,12.0,525.0,42.0,244.0,46.0,24.0,28.0,109.0,79.0,705.0,10.0,27127.0,11.0,298.0,4403.0,1920.0,47.0,21.0,57.0,13.0,48.0,4563.0,105149.0,724.0,266.0,39127.0,23.0,15.0,17.0,375543.0,84.0,,33.0,661.0,51.0,556.0,139.0,102.0,668.0,68.0,11.0,19.0,672.0,240.0,9486.0,343.0,154.0,29937.0,140.0,53.0,199.0,7404.0,66.0,1113.0,4645.0,963.0,10.0,33.0,103.0,83.0,17.0,321.0,576.0,13.0,24.0,502.0,3358.0,1005.0,46.0,12.0,68.0,12.0,318.0,28836.0,17.0,12.0,8555.0,36.0,179.0,116.0,23.0,,12.0,45.0,217.0,527.0,10.0,5608.0,1641.0,7878.0,215.0,1650.0,285.0,33475.0,,899.0,41.0,69.0,272.0,30.0,220.0,16.0,24.0,27.0,27.0,70.0,110.0,115.0,78.0,23.0,10.0,10167.0,305.0,205.0,,5981.0,22.0,35.0,65.0,299.0,140.0,236.0,50.0,1543.0,344.0,11.0,4634.0,960.0,1074.0,1424.0,40.0,1276.0,4849.0,42.0,12.0,525.0,42.0,244.0,46.0,24.0,28.0,109.0,79.0,705.0,10.0,27127.0,11.0,298.0,4403.0,1920.0,47.0,21.0,57.0,13.0,48.0,4563.0,105149.0,724.0,266.0,39127.0,23.0,15.0,17.0,375543.0,84.0,
2020-06-03,270.0,33.0,667.0,51.0,569.0,158.0,102.0,669.0,71.0,11.0,19.0,709.0,243.0,9505.0,376.0,157.0,31199.0,144.0,53.0,200.0,7478.0,66.0,1188.0,4645.0,1014.0,10.0,33.0,103.0,83.0,17.0,323.0,580.0,13.0,25.0,515.0,3438.0,1052.0,49.0,12.0,68.0,14.0,320.0,28943.0,20.0,13.0,8563.0,38.0,179.0,123.0,23.0,,12.0,45.0,225.0,532.0,10.0,5829.0,1663.0,7942.0,235.0,1658.0,290.0,33530.0,,902.0,44.0,71.0,273.0,30.0,226.0,17.0,24.0,27.0,28.0,71.0,110.0,115.0,78.0,31.0,10.0,10637.0,307.0,206.0,,5986.0,22.0,46.0,65.0,314.0,141.0,237.0,59.0,1621.0,352.0,11.0,4634.0,966.0,1092.0,1436.0,43.0,1288.0,5031.0,42.0,12.0,549.0,43.0,245.0,46.0,24.0,28.0,109.0,79.0,755.0,10.0,27127.0,11.0,307.0,4468.0,1920.0,47.0,21.0,58.0,13.0,48.0,4585.0,106180.0,733.0,269.0,39452.0,23.0,15.0,18.0,380251.0,87.0,,33.0,667.0,51.0,569.0,158.0,102.0,669.0,71.0,11.0,19.0,709.0,243.0,9505.0,376.0,157.0,31199.0,144.0,53.0,200.0,7478.0,66.0,1188.0,4645.0,1014.0,10.0,33.0,103.0,83.0,17.0,323.0,580.0,13.0,25.0,515.0,3438.0,1052.0,49.0,12.0,68.0,14.0,320.0,28943.0,20.0,13.0,8563.0,38.0,179.0,123.0,23.0,,12.0,45.0,225.0,532.0,10.0,5829.0,1663.0,7942.0,235.0,1658.0,290.0,33530.0,,902.0,44.0,71.0,273.0,30.0,226.0,17.0,24.0,27.0,28.0,71.0,110.0,115.0,78.0,31.0,10.0,10637.0,307.0,206.0,,5986.0,22.0,46.0,65.0,314.0,141.0,237.0,59.0,1621.0,352.0,11.0,4634.0,966.0,1092.0,1436.0,43.0,1288.0,5031.0,42.0,12.0,549.0,43.0,245.0,46.0,24.0,28.0,109.0,79.0,755.0,10.0,27127.0,11.0,307.0,4468.0,1920.0,47.0,21.0,58.0,13.0,48.0,4585.0,106180.0,733.0,269.0,39452.0,23.0,15.0,18.0,380251.0,87.0,
2020-06-04,294.0,33.0,673.0,51.0,583.0,170.0,102.0,670.0,76.0,11.0,20.0,746.0,248.0,9522.0,400.0,157.0,32548.0,146.0,53.0,200.0,7579.0,66.0,1275.0,4645.0,1057.0,10.0,35.0,103.0,83.0,17.0,325.0,580.0,13.0,26.0,516.0,3486.0,1088.0,51.0,12.0,69.0,17.0,321.0,29024.0,20.0,13.0,8602.0,38.0,179.0,143.0,23.0,,12.0,48.0,234.0,534.0,10.0,6088.0,1698.0,8012.0,256.0,1659.0,291.0,33601.0,10.0,905.0,48.0,74.0,273.0,30.0,230.0,20.0,24.0,27.0,28.0,71.0,110.0,115.0,79.0,34.0,10.0,11729.0,310.0,206.0,,5996.0,22.0,46.0,65.0,315.0,145.0,237.0,67.0,1688.0,357.0,11.0,4894.0,974.0,1115.0,1447.0,45.0,1296.0,5208.0,42.0,12.0,579.0,45.0,245.0,47.0,24.0,28.0,109.0,79.0,792.0,10.0,27128.0,11.0,314.0,4542.0,1921.0,48.0,21.0,58.0,13.0,49.0,4609.0,107161.0,742.0,270.0,39811.0,23.0,16.0,20.0,385933.0,95.0,,33.0,673.0,51.0,583.0,170.0,102.0,670.0,76.0,11.0,20.0,746.0,248.0,9522.0,400.0,157.0,32548.0,146.0,53.0,200.0,7579.0,66.0,1275.0,4645.0,1057.0,10.0,35.0,103.0,83.0,17.0,325.0,580.0,13.0,26.0,516.0,3486.0,1088.0,51.0,12.0,69.0,17.0,321.0,29024.0,20.0,13.0,8602.0,38.0,179.0,143.0,23.0,,12.0,48.0,234.0,534.0,10.0,6088.0,1698.0,8012.0,256.0,1659.0,291.0,33601.0,10.0,905.0,48.0,74.0,273.0,30.0,230.0,20.0,24.0,27.0,28.0,71.0,110.0,115.0,79.0,34.0,10.0,11729.0,310.0,206.0,,5996.0,22.0,46.0,65.0,315.0,145.0,237.0,67.0,1688.0,357.0,11.0,4894.0,974.0,1115.0,1447.0,45.0,1296.0,5208.0,42.0,12.0,579.0,45.0,245.0,47.0,24.0,28.0,109.0,79.0,792.0,10.0,27128.0,11.0,314.0,4542.0,1921.0,48.0,21.0,58.0,13.0,49.0,4609.0,107161.0,742.0,270.0,39811.0,23.0,16.0,20.0,385933.0,95.0,
2020-06-05,300.0,33.0,681.0,51.0,608.0,176.0,102.0,670.0,78.0,11.0,21.0,781.0,253.0,9548.0,415.0,159.0,34021.0,147.0,53.0,203.0,7717.0,66.0,1356.0,4645.0,1099.0,10.0,35.0,103.0,83.0,17.0,326.0,582.0,13.0,26.0,520.0,3486.0,1126.0,52.0,12.0,69.0,18.0,322.0,29068.0,21.0,13.0,8635.0,38.0,180.0,158.0,23.0,,12.0,50.0,243.0,539.0,10.0,6363.0,1721.0,8071.0,271.0,1664.0,291.0,33689.0,10.0,911.0,52.0,78.0,273.0,30.0,236.0,20.0,25.0,28.0,28.0,71.0,110.0,115.0,85.0,39.0,10.0,12545.0,315.0,208.0,10.0,6009.0,22.0,46.0,65.0,323.0,147.0,238.0,67.0,1770.0,363.0,11.0,5031.0,984.0,1117.0,1455.0,45.0,1305.0,5376.0,42.0,12.0,611.0,45.0,246.0,47.0,24.0,28.0,109.0,79.0,848.0,10.0,27133.0,11.0,333.0,4562.0,1921.0,48.0,21.0,58.0,13.0,49.0,4630.0,108197.0,755.0,273.0,39987.0,23.0,16.0,20.0,391122.0,103.0,,33.0,681.0,51.0,608.0,176.0,102.0,670.0,78.0,11.0,21.0,781.0,253.0,9548.0,415.0,159.0,34021.0,147.0,53.0,203.0,7717.0,66.0,1356.0,4645.0,1099.0,10.0,35.0,103.0,83.0,17.0,326.0,582.0,13.0,26.0,520.0,3486.0,1126.0,52.0,12.0,69.0,18.0,322.0,29068.0,21.0,13.0,8635.0,38.0,180.0,158.0,23.0,,12.0,50.0,243.0,539.0,10.0,6363.0,1721.0,8071.0,271.0,1664.0,291.0,33689.0,10.0,911.0,52.0,78.0,273.0,30.0,236.0,20.0,25.0,28.0,28.0,71.0,110.0,115.0,85.0,39.0,10.0,12545.0,315.0,208.0,10.0,6009.0,22.0,46.0,65.0,323.0,147.0,238.0,67.0,1770.0,363.0,11.0,5031.0,984.0,1117.0,1455.0,45.0,1305.0,5376.0,42.0,12.0,611.0,45.0,246.0,47.0,24.0,28.0,109.0,79.0,848.0,10.0,27133.0,11.0,333.0,4562.0,1921.0,48.0,21.0,58.0,13.0,49.0,4630.0,108197.0,755.0,273.0,39987.0,23.0,16.0,20.0,391122.0,103.0,
2020-06-06,309.0,33.0,690.0,51.0,632.0,183.0,102.0,672.0,82.0,11.0,22.0,811.0,259.0,9566.0,427.0,159.0,35026.0,159.0,53.0,205.0,7778.0,68.0,1448.0,4645.0,1204.0,10.0,36.0,103.0,83.0,17.0,327.0,586.0,13.0,26.0,525.0,3534.0,1166.0,53.0,12.0,69.0,19.0,322.0,29114.0,21.0,13.0,8658.0,42.0,180.0,216.0,23.0,12.0,12.0,50.0,248.0,542.0,10.0,6649.0,1770.0,8134.0,285.0,1670.0,291.0,33774.0,10.0,916.0,52.0,79.0,273.0,30.0,244.0,22.0,25.0,28.0,30.0,71.0,110.0,116.0,87.0,43.0,10.0,13170.0,323.0,208.0,11.0,6024.0,22.0,46.0,65.0,333.0,149.0,238.0,72.0,1838.0,370.0,11.0,5162.0,987.0,1137.0,1465.0,49.0,1316.0,5520.0,42.0,12.0,642.0,45.0,247.0,47.0,24.0,28.0,109.0,79.0,908.0,10.0,27134.0,11.0,347.0,4639.0,1921.0,48.0,21.0,58.0,13.0,49.0,4648.0,109118.0,770.0,274.0,40344.0,23.0,16.0,20.0,395866.0,111.0,,33.0,690.0,51.0,632.0,183.0,102.0,672.0,82.0,11.0,22.0,811.0,259.0,9566.0,427.0,159.0,35026.0,159.0,53.0,205.0,7778.0,68.0,1448.0,4645.0,1204.0,10.0,36.0,103.0,83.0,17.0,327.0,586.0,13.0,26.0,525.0,3534.0,1166.0,53.0,12.0,69.0,19.0,322.0,29114.0,21.0,13.0,8658.0,42.0,180.0,216.0,23.0,12.0,12.0,50.0,248.0,542.0,10.0,6649.0,1770.0,8134.0,285.0,1670.0,291.0,33774.0,10.0,916.0,52.0,79.0,273.0,30.0,244.0,22.0,25.0,28.0,30.0,71.0,110.0,116.0,87.0,43.0,10.0,13170.0,323.0,208.0,11.0,6024.0,22.0,46.0,65.0,333.0,149.0,238.0,72.0,1838.0,370.0,11.0,5162.0,987.0,1137.0,1465.0,49.0,1316.0,5520.0,42.0,12.0,642.0,45.0,247.0,47.0,24.0,28.0,109.0,79.0,908.0,10.0,27134.0,11.0,347.0,4639.0,1921.0,48.0,21.0,58.0,13.0,49.0,4648.0,109118.0,770.0,274.0,40344.0,23.0,16.0,20.0,395866.0,111.0,
2020-06-07,327.0,34.0,698.0,51.0,648.0,190.0,102.0,672.0,84.0,11.0,24.0,846.0,263.0,9580.0,454.0,159.0,35930.0,160.0,53.0,212.0,7850.0,69.0,1541.0,4645.0,1204.0,10.0,36.0,104.0,83.0,18.0,327.0,587.0,13.0,26.0,536.0,3608.0,1198.0,53.0,12.0,69.0,20.0,322.0,29145.0,21.0,13.0,8673.0,44.0,180.0,230.0,23.0,12.0,12.0,50.0,250.0,545.0,10.0,6946.0,1801.0,8209.0,318.0,1678.0,295.0,33846.0,10.0,915.0,53.0,83.0,273.0,30.0,254.0,22.0,25.0,29.0,30.0,71.0,110.0,117.0,90.0,49.0,10.0,13511.0,331.0,208.0,13.0,6030.0,22.0,46.0,65.0,342.0,151.0,238.0,72.0,1935.0,386.0,11.0,5301.0,994.0,1153.0,1474.0,51.0,1322.0,5717.0,42.0,12.0,676.0,47.0,248.0,48.0,25.0,28.0,109.0,82.0,952.0,10.0,27135.0,11.0,359.0,4656.0,1921.0,48.0,21.0,58.0,13.0,49.0,4669.0,109787.0,785.0,275.0,40548.0,23.0,17.0,22.0,399703.0,111.0,,34.0,698.0,51.0,648.0,190.0,102.0,672.0,84.0,11.0,24.0,846.0,263.0,9580.0,454.0,159.0,35930.0,160.0,53.0,212.0,7850.0,69.0,1541.0,4645.0,1204.0,10.0,36.0,104.0,83.0,18.0,327.0,587.0,13.0,26.0,536.0,3608.0,1198.0,53.0,12.0,69.0,20.0,322.0,29145.0,21.0,13.0,8673.0,44.0,180.0,230.0,23.0,12.0,12.0,50.0,250.0,545.0,10.0,6946.0,1801.0,8209.0,318.0,1678.0,295.0,33846.0,10.0,915.0,53.0,83.0,273.0,30.0,254.0,22.0,25.0,29.0,30.0,71.0,110.0,117.0,90.0,49.0,10.0,13511.0,331.0,208.0,13.0,6030.0,22.0,46.0,65.0,342.0,151.0,238.0,72.0,1935.0,386.0,11.0,5301.0,994.0,1153.0,1474.0,51.0,1322.0,5717.0,42.0,12.0,676.0,47.0,248.0,48.0,25.0,28.0,109.0,82.0,952.0,10.0,27135.0,11.0,359.0,4656.0,1921.0,48.0,21.0,58.0,13.0,49.0,4669.0,109787.0,785.0,275.0,40548.0,23.0,17.0,22.0,399703.0,111.0,
